chr,start,end,gene_symbol,strand
chr7,99156044,99174076,ZNF655,+
chr7,99195688,99208668,GS1-259H13.2,+
chr7,99214570,99230030,ZSCAN25,+
chr7,99245811,99277649,CYP3A5,-
chr7,99488029,99517223,TRIM4,-
chr7,99520891,99527243,GJC3,-
chr7,99613174,99642997,ZKSCAN1,+
chr7,99647416,99662663,ZSCAN21,+
chr7,99661469,99679387,ZNF3,-
chr7,99686582,99689823,COPS6,+
chr7,99690350,99699563,MCM7,-
chr7,99699129,99704803,AP4M1,+
chr7,99704692,99717481,TAF6,-
chr7,99717264,99723131,CNPY4,+
chr7,99746521,99751835,LAMTOR4,+
chr7,99752042,99756344,C7orf43,-
chr7,99756864,99766373,GAL3ST4,-
chr7,99767228,99775049,GPC2,-
chr7,99775346,99812010,STAG3,+
chr7,99798275,99869855,GATS,-
chr7,99816870,99819111,PVRIG,+
chr7,99905324,99919819,SPDYE3,+
chr7,99955625,99965454,PILRB,+
chr7,99971067,99997722,PILRA,+
chr7,99998494,100026431,ZCWPW1,-
chr7,100026412,100031749,MEPCE,+
chr7,100054237,100061894,C7orf61,-
chr7,100064141,100076902,TSC22D4,-
chr7,100136833,100165843,AGFG2,+
chr7,100171633,100183811,LRCH4,-
chr7,100183955,100198740,FBXO24,+
chr7,100199881,100205798,PCOLCE,+
chr7,100271362,100276792,GNB2,+
chr7,100277129,100286870,GIGYF1,-
chr7,100400186,100425143,EPHB4,-
chr7,100450340,100464634,SLC12A9,+
chr7,100464949,100471076,TRIP6,+
chr7,100472700,100486285,SRRT,+
chr7,100487614,100493754,ACHE,-
chr7,100797685,100804557,AP1S1,+
chr7,100805789,100808852,VGF,-
chr7,100849257,100861011,PLOD3,-
chr7,100860984,100867471,ZNHIT1,+
chr7,100875372,100882101,CLDN15,-
chr7,100882892,100888371,FIS1,-
chr7,100956647,100965104,IFT22,-
chr7,101460881,101901513,CUX1,+
chr7,101928352,101962178,SH2B2,+
chr7,101986191,101996889,SPDYE6,-
chr7,102004265,102021196,LOC100289561,+
chr7,102036803,102067129,PRKRIP1,+
chr7,102073976,102097268,ORAI2,+
chr7,102096666,102105321,ALKBH4,-
chr7,102105329,102113615,LRWD1,+
chr7,102113546,102119381,POLR2J,-
chr7,102123585,102158224,RASA4B,-
chr7,102178365,102213068,POLR2J3,-
chr7,102191678,102202757,SPDYE2,+
chr7,102220092,102257205,RASA4,-
chr7,102277194,102312176,POLR2J2,-
chr7,102277471,102283238,UPK3BL,-
chr7,102290771,102301847,SPDYE2B,+
chr7,102389398,102449672,FAM185A,+
chr7,102715327,102740210,ARMC10,+
chr7,102740022,102789569,NAPEPLD,-
chr7,102937872,102955133,PMPCB,+
chr7,102952920,102985320,DNAJC2,-
chr7,102987970,103009842,PSMC2,+
chr7,103766787,103848495,ORC5,-
chr7,104654636,104754532,KMT2E,+
chr7,104756820,104939226,SRPK2,-
chr7,105096947,105162705,PUS7,-
chr7,105172527,105208131,RINT1,+
chr7,105245220,105517031,ATXN7L1,-
chr7,105730813,105753093,SYPL1,-
chr7,105888730,105925638,NAMPT,-
chr7,106294807,106301634,CCDC71L,-
chr7,106809405,106842974,HBP1,+
chr7,106842188,107204959,COG5,-
chr7,107204401,107218968,DUS4L,+
chr7,107220421,107263762,BCAP29,+
chr7,107384141,107402112,CBLL1,+
chr7,107531551,107561643,DLD,+
chr7,107564245,107643804,LAMB1,-
chr7,108110865,108166762,PNPLA8,-
chr7,108202587,108210212,THAP5,-
chr7,108210188,108215294,DNAJB9,+
chr7,111846642,111983989,ZNF277,+
chr7,112063198,112117258,IFRD1,+
chr7,112120907,112130943,LSMEM1,+
chr7,112402436,112430478,TMEM168,-
chr7,112459201,112579932,BMT2,-
chr7,115850546,115898837,TES,+
chr7,116502562,116559313,CAPZA2,+
chr7,116593380,116870077,ST7,+
chr7,117824085,117844093,LSM8,+
chr7,120427373,120498177,TSPAN12,-
chr7,120590816,120615711,ING3,+
chr7,120988904,121036422,FAM3C,-
chr7,121713597,121784344,AASS,-
chr7,123177050,123197958,NDUFA5,-
chr7,123321980,123389125,WASL,-
chr7,124462439,124570037,POT1,-
chr7,127010096,127032778,ZNF800,-
chr7,127220681,127225654,GCC1,-
chr7,127228405,127231759,ARF5,+
chr7,127233688,127241851,FSCN3,+
chr7,127292042,127732661,SND1,+
chr7,127667123,127671002,LRRC4,-
chr7,127950435,127983962,RBM28,-
chr7,128032330,128050041,IMPDH1,-
chr7,128095883,128098472,HILPDA,+
chr7,128116782,128142978,METTL2B,+
chr7,128312319,128327926,FAM71F2,+
chr7,128379345,128413477,CALU,+
chr7,128412542,128415844,OPN1SW,-
chr7,128431463,128462187,CCDC136,+
chr7,128470482,128499328,FLNC,+
chr7,128502856,128505903,ATP6V1F,+
chr7,128506401,128512101,LOC100130705,+
chr7,128594233,128695227,TNPO3,-
chr7,128864854,129070052,AHCYL2,+
chr7,129074273,129128240,STRIP2,+
chr7,129251542,129396922,NRF1,+
chr7,129470571,129592800,UBE2H,-
chr7,129658125,129691291,ZC3HC1,-
chr7,129710348,129775560,KLHDC10,+
chr7,129804552,129845338,TMEM209,-
chr7,130033611,130081051,CEP41,-
chr7,130295817,130353598,COPG2,-
chr7,130794854,131181398,MKLN1,+
chr7,132469622,132766918,CHCHD3,-
chr7,132937822,133168951,EXOC4,+
chr7,133974088,134001827,SLC35B4,-
chr7,134127101,134143991,AKR1B1,-
chr7,134331530,134364568,BPGM,+
chr7,134464163,134655480,CALD1,+
chr7,134671258,134820530,AGBL3,+
chr7,134777060,134855578,C7orf49,-
chr7,134868589,134896316,WDR91,-
chr7,135046546,135194875,CNOT4,-
chr7,135242661,135333501,NUP205,+
chr7,135347220,135361160,C7orf73,+
chr7,135365984,135412952,SLC13A4,-
chr7,135414345,135433594,FAM180A,-
chr7,135611502,135662204,LUZP6,-
chr7,135611502,135662204,MTPN,-
chr7,137559724,137686847,CREB3L2,-
chr7,137638093,137642712,LOC100130880,+
chr7,138145078,138270333,TRIM24,+
chr7,138279029,138348969,SVOPL,-
chr7,138710451,138720775,ZC3HAV1L,-
chr7,138728265,138794465,ZC3HAV1,-
chr7,138818489,138876732,TTC26,+
chr7,138916230,138992982,UBN2,+
chr7,139025104,139108203,LUC7L2,+
chr7,139025877,139108203,C7orf55-LUC7L2,+
chr7,139025877,139031065,FMC1,+
chr7,139138087,139168457,KLRG2,-
chr7,139478046,139720125,TBXAS1,+
chr7,140033551,140098350,SLC37A3,-
chr7,140152839,140179369,MKRN1,-
chr7,140218218,140340576,DENND2A,-
chr7,140372952,140394908,ADCK2,+
chr7,140396480,140406446,NDUFB2,+
chr7,140433811,140624564,BRAF,-
chr7,140705960,140714781,MRPS33,-
chr7,140774031,141180180,TMEM178B,+
chr7,141251077,141354209,AGK,+
chr7,141356527,141401953,KIAA1147,-
chr7,141438120,141450288,SSBP1,+
chr7,142960521,142966222,GSTK1,+
chr7,142985307,143004789,CASP2,+
chr7,143078359,143088204,ZYX,+
chr7,143548460,143599278,TCAF1,-
chr7,148395932,148498202,CUL1,+
chr7,148504463,148581441,EZH2,-
chr7,148700153,148725782,PDIA4,-
chr7,148766732,148787869,ZNF786,-
chr7,148799875,148823438,ZNF425,-
chr7,148823507,148880134,ZNF398,+
chr7,148892553,148923339,ZNF282,+
chr7,148936741,148952700,ZNF212,+
chr7,148959261,148982085,ZNF783,+
chr7,149128453,149158053,ZNF777,-
chr7,149412101,149431664,KRBA1,+
chr7,149473130,149531054,SSPO,+
chr7,149535455,149564568,ZNF862,+
chr7,149570056,149577802,ATP6V0E2,+
chr7,149944300,150020758,ACTR3C,-
chr7,150020295,150035245,LRRC61,+
chr7,150026937,150029810,ZBED6CL,+
chr7,150065878,150071133,REPIN1,+
chr7,150076405,150095719,ZNF775,+
chr7,150725508,150744869,ABCB8,+
chr7,150745378,150749843,ASIC3,+
chr7,150750898,150755052,CDK5,-
chr7,150755286,150773614,SLC4A2,+
chr7,150773707,150777970,FASTK,-
chr7,150778171,150780620,TMUB1,-
chr7,150782917,150841523,AGAP3,+
chr7,150887959,150902582,IQCA1L,-
chr7,150904922,150924460,ABCF2,-
chr7,150929574,150935913,CHPF2,+
chr7,150936058,150974231,SMARCD3,-
chr7,151038846,151075547,NUB1,+
chr7,151078206,151107791,WDR86,-
chr7,151163097,151217010,RHEB,-
chr7,151253199,151574316,PRKAG2,-
chr7,151722758,151819432,GALNT11,+
chr7,151832009,152133090,KMT2C,-
chr7,152343582,152373250,XRCC2,-
chr7,152456833,152552464,ACTR3B,+
chr7,155250823,155257526,EN2,+
chr7,155293952,155326539,CNPY1,-
chr7,155437202,155574179,RBM33,+
chr7,156433352,156469824,RNF32,+
chr7,156473569,156685902,LMBR1,-
chr7,156742416,156765876,NOM1,+
chr7,156797546,156803347,MNX1,-
chr7,156931654,157062066,UBE3C,+
chr7,157129710,157210133,DNAJB6,+
chr7,158423860,158497522,NCAPG2,-
chr7,158523688,158622319,ESYT2,-
chr7,158649268,158738883,WDR60,+
chr7_gl000195_random,42937,86735,LOC389831,-
chr8,182136,197340,ZNF596,+
chr8,564736,681239,ERICH1,-
chr8,1711869,1734736,CLN8,+
chr8,6565877,6619024,AGPAT5,+
chr8,8993763,9009152,PPP1R3B,-
chr8,10622470,10697409,PINX1,-
chr8,11141999,11185655,MTMR9,+
chr8,11561659,11617511,GATA4,+
chr8,11653081,11696818,FDFT1,+
chr8,12039612,12051624,FAM86B1,-
chr8,12283122,12293852,FAM86B2,-
chr8,12940871,12990809,DLC1,-
chr8,17086736,17104418,CNOT7,-
chr8,17104400,17155533,VPS37A,+
chr8,17780365,17887457,PCM1,+
chr8,17913807,17942507,ASAH1,-
chr8,19674917,19709589,INTS10,+
chr8,20054703,20079207,ATP6V1B2,+
chr8,21777179,21864096,XPO7,+
chr8,21946713,21961891,FAM160B2,+
chr8,21964382,21966932,NUDT18,-
chr8,21995526,21999464,REEP4,-
chr8,22102618,22108680,POLR3D,+
chr8,22225049,22280249,SLC39A14,+
chr8,22298482,22398657,PPP3CC,+
chr8,22462538,22477984,CCAR2,+
chr8,22477930,22526661,BIN3,-
chr8,22877645,22926700,TNFRSF10B,-
chr8,23104104,23119513,CHMP7,+
chr8,23145604,23153792,R3HCC1,+
chr8,23286664,23315244,ENTPD4,-
chr8,23386307,23432976,SLC25A37,+
chr8,24771273,24776606,NEFM,+
chr8,24808467,24814383,NEFL,-
chr8,25276773,25282556,GNRH1,-
chr8,25285362,25315984,KCTD9,-
chr8,25316446,25365433,CDCA2,+
chr8,26149006,26230196,PPP2R2A,+
chr8,26362195,26371483,PNMA2,-
chr8,27590832,27630170,CCDC25,-
chr8,27632057,27662425,ESCO2,+
chr8,27667137,27695612,PBK,-
chr8,27950583,28048670,ELP3,+
chr8,29920527,29940724,SARAF,-
chr8,30013812,30041155,DCTN6,+
chr8,30436030,30515738,GTF2E2,-
chr8,30535577,30585486,GSR,-
chr8,30601681,30624522,UBXN8,+
chr8,30643125,30670352,PPP2CB,-
chr8,33228341,33330664,FUT10,-
chr8,33342684,33358778,MAK16,+
chr8,33355982,33370710,TTI2,-
chr8,33405271,33424646,RNF122,-
chr8,37553268,37557539,ZNF703,+
chr8,37594096,37615319,ERLIN2,+
chr8,37620100,37637286,PROSC,+
chr8,37701397,37707431,BRF2,-
chr8,37716464,37757015,RAB11FIP1,-
chr8,37888019,37917883,EIF4EBP1,+
chr8,37963010,37997598,ASH2L,+
chr8,38000217,38008600,STAR,-
chr8,38020838,38034248,LSM1,-
chr8,38034105,38070819,BAG4,+
chr8,38089008,38120287,DDHD2,+
chr8,38120647,38126738,PLPP5,-
chr8,38132559,38239790,NSD3,-
chr8,38243958,38267045,LETM2,+
chr8,38268655,38326352,FGFR1,-
chr8,38644721,38710546,TACC1,+
chr8,38846326,38854041,TM2D2,-
chr8,38854504,38962780,ADAM9,+
chr8,41348080,41368499,GOLGA7,+
chr8,41386724,41402565,GINS4,+
chr8,41435706,41482520,GPAT4,+
chr8,41786996,41909544,KAT6A,-
chr8,42010463,42028701,AP3M2,+
chr8,42032235,42065242,PLAT,-
chr8,42128819,42190171,IKBKB,+
chr8,42195972,42229331,POLB,+
chr8,42231585,42234674,DKK4,-
chr8,42249278,42263455,VDAC3,+
chr8,42273979,42397356,SLC20A2,-
chr8,42396297,42408140,SMIM19,+
chr8,42691816,42698474,THAP1,-
chr8,42704779,42751866,RNF170,-
chr8,42752032,42885682,HOOK3,+
chr8,42911441,42940931,FNTA,+
chr8,42948648,42978323,POMK,+
chr8,42995591,43057970,HGSNAT,+
chr8,48173469,48648563,SPIDR,+
chr8,48685668,48872743,PRKDC,-
chr8,48872762,48890720,MCM4,+
chr8,48920994,48974454,UBE2V2,+
chr8,49830235,49833999,SNAI2,-
chr8,52730134,52811746,PCMTD1,-
chr8,53446596,53478021,FAM150A,-
chr8,53535017,53627026,RB1CC1,-
chr8,54628102,54755871,ATP6V1H,-
chr8,54793431,54871864,RGS20,+
chr8,54879113,54935016,TCEA1,-
chr8,54958926,55014577,LYPLA1,-
chr8,55047780,55061074,MRPL15,+
chr8,56651302,56685966,TMEM68,-
chr8,56685790,56739004,TGS1,+
chr8,56792385,56925006,LYN,+
chr8,56980738,56987140,RPS20,-
chr8,57073467,57123859,PLAG1,-
chr8,57124196,57131357,CHCHD7,+
chr8,57870487,57906430,IMPAD1,-
chr8,59323822,59364060,UBXN2B,+
chr8,59465482,59495419,SDCBP,+
chr8,59496062,59572404,NSMAF,-
chr8,61097978,61193982,CA8,-
chr8,61429468,61536203,RAB2A,+
chr8,61591323,61780587,CHD7,+
chr8,62413114,62627199,ASPH,-
chr8,63927637,63951610,GGH,-
chr8,64081111,64125346,YTHDF3,+
chr8,66514690,66546452,ARMC1,-
chr8,66556887,66622798,MTFR1,+
chr8,66626568,66753969,PDE7A,-
chr8,67344717,67381044,ADHFE1,+
chr8,67474409,67525484,MYBL1,-
chr8,67542487,67579452,VCPIP1,-
chr8,67579786,67774257,C8orf44-SGK3,+
chr8,67579786,67593384,C8orf44,+
chr8,67624652,67774257,SGK3,+
chr8,67858735,67874825,TCF24,-
chr8,67955313,67974562,COPS5,-
chr8,67976602,68108849,CSPP1,+
chr8,68109883,68255912,ARFGEF1,-
chr8,71021996,71316473,NCOA2,-
chr8,71485452,71520694,TRAM1,-
chr8,71549500,71581447,LACTB2,-
chr8,73921096,73959987,TERF1,+
chr8,74202873,74205869,RPL7,-
chr8,74206836,74237520,RDH10,+
chr8,74332603,74659162,STAU2,-
chr8,74692331,74791145,UBE2W,-
chr8,74857372,74884522,ELOC,-
chr8,74888376,74895018,TMEM70,+
chr8,75146934,75233596,JPH1,-
chr8,75262617,75279345,GDAP1,+
chr8,75896707,75946793,CRISPLD1,+
chr8,77593514,77779521,ZFHX4,+
chr8,77892493,77913280,PEX2,-
chr8,79428335,79517502,PKIA,+
chr8,80676244,80680098,HEY1,-
chr8,80831094,80942506,MRPS28,-
chr8,80947102,81083894,TPD52,-
chr8,81397853,81438500,ZBTB10,+
chr8,81540685,81787016,ZNF704,-
chr8,81880044,82024303,PAG1,-
chr8,82192717,82197012,FABP5,+
chr8,82569150,82598589,IMPA1,-
chr8,82613565,82633539,ZFAND1,-
chr8,82711817,82754521,SNX16,-
chr8,86089618,86126753,E2F5,+
chr8,86126287,86132651,C8orf59,-
chr8,86376130,86393721,CA2,+
chr8,87484577,87526577,RMDN1,-
chr8,87526655,87573726,CPNE3,+
chr8,90769974,90803292,RIPK2,+
chr8,90914095,90940096,OSGIN2,+
chr8,90945563,90996952,NBN,-
chr8,91634222,91658133,TMEM64,-
chr8,92082423,92099323,OTUD6B,+
chr8,92967194,93115454,RUNX1T1,-
chr8,94712734,94741478,FAM92A,+
chr8,94743727,94753224,RBM12B,-
chr8,94767071,94830347,TMEM67,+
chr8,94929082,94938296,PDP1,+
chr8,95261480,95274547,GEM,-
chr8,95384187,95487343,RAD54B,-
chr8,95439939,95449180,FSBP,-
chr8,95500004,95565746,KIAA1429,-
chr8,95732102,95806076,DPY19L4,+
chr8,95835517,95892721,INTS8,+
chr8,95892451,95907482,CCNE2,-
chr8,95938199,95961615,TP53INP1,-
chr8,96037202,96070944,NDUFAF6,+
chr8,96145948,96168913,PLEKHF2,+
chr8,97238903,97247862,UQCRB,-
chr8,97251625,97273841,MTERF3,-
chr8,97274113,97346780,PTDSS1,+
chr8,97505881,97624037,SDC2,+
chr8,98656406,98742488,MTDH,+
chr8,98787808,98864830,LAPTM4B,+
chr8,99053937,99057818,RPL30,-
chr8,99114566,99129418,RIDA,-
chr8,99129520,99172069,POP1,+
chr8,99466858,99837909,STK3,-
chr8,99956630,99964332,OSR2,+
chr8,100025493,100222015,VPS13B,+
chr8,100890222,100906242,COX6C,-
chr8,101162838,101166230,POLR2K,+
chr8,101170262,101254132,SPAG1,+
chr8,101269286,101322394,RNF19A,-
chr8,101521979,101572014,ANKRD46,-
chr8,101715143,101734315,PABPC1,-
chr8,101930803,101965623,YWHAZ,-
chr8,102209265,102218292,ZNF706,-
chr8,103216728,103251346,RRM2B,-
chr8,103264500,103424917,UBR5,-
chr8,103661004,103668130,KLF10,-
chr8,103838529,103876428,AZIN1,-
chr8,104033247,104085285,ATP6V1C1,+
chr8,104311058,104345094,FZD6,+
chr8,104383742,104395233,CTHRC1,+
chr8,104410865,104427563,SLC25A32,-
chr8,104426941,104455681,DCAF13,+
chr8,105501458,105601252,LRP12,-
chr8,107670035,107764922,OXR1,+
chr8,109213971,109260959,EIF3E,-
chr8,109455811,109501417,EMC2,+
chr8,110253147,110346350,NUDCD1,-
chr8,110346551,110358189,ENY2,+
chr8,110551928,110578225,EBAG9,+
chr8,110586404,110657822,SYBU,-
chr8,116420723,116681255,TRPS1,-
chr8,117657054,117768062,EIF3H,-
chr8,117778741,117786923,UTP23,+
chr8,117858172,117887105,RAD21,-
chr8,118532951,118552501,MED30,+
chr8,118811601,119124058,EXT1,-
chr8,120743013,120845074,TAF2,-
chr8,120846180,120868170,DSCC1,-
chr8,121408082,121457647,MRPL13,-
chr8,121457637,121535875,MTBP,+
chr8,123793900,123986755,ZHX2,+
chr8,124025403,124054663,DERL1,-
chr8,124084858,124164393,TBC1D31,+
chr8,124232195,124253638,C8orf76,-
chr8,124238428,124286727,ZHX1-C8orf76,-
chr8,124260689,124286727,ZHX1,-
chr8,124332089,124408705,ATAD2,-
chr8,124510126,124553493,FBXO32,-
chr8,124780678,124827692,FAM91A1,+
chr8,125323158,125384940,TMEM65,-
chr8,125463047,125465267,TRMT12,+
chr8,125487007,125500859,RNF139,+
chr8,125500734,125551329,TATDN1,-
chr8,125551342,125562227,NDUFB9,+
chr8,125563010,125740748,MTSS1,-
chr8,125985538,125991631,ZNF572,+
chr8,126010719,126034525,SQLE,+
chr8,126036501,126104061,WASHC5,-
chr8,126104082,126379367,NSMCE2,+
chr8,126442562,126450647,TRIB1,+
chr8,127564682,127570711,FAM84B,-
chr8,128748314,128753680,MYC,+
chr8,130851838,130952151,FAM49B,-
chr8,132916334,133025889,EFR3A,+
chr8,134249413,134309547,NDRG1,-
chr8,134467090,134584183,ST3GAL1,-
chr8,141521396,141527252,CHRAC1,+
chr8,141668480,142011412,PTK2,-
chr8,142217264,142238673,SLC45A4,-
chr8,142431487,142442554,PTP4A3,+
chr8,143293440,143484610,TSNARE1,-
chr8,143738873,143751412,JRK,-
chr8,144099901,144103827,LY6E,+
chr8,144120625,144135720,C8orf31,+
chr8,144329097,144344875,ZFP41,+
chr8,144373558,144382122,ZNF696,+
chr8,144391493,144417061,TOP1MT,-
chr8,144451024,144466390,RHPN1,+
chr8,144519824,144623620,ZC3H3,-
chr8,144648361,144654928,MROH6,-
chr8,144656954,144660521,NAPRT,-
chr8,144661891,144679845,EEF1D,-
chr8,144680073,144682485,TIGD5,+
chr8,144685393,144691784,PYCRL,-
chr8,144694787,144699732,TSTA3,-
chr8,144718182,144735900,ZNF623,+
chr8,144766621,144777555,ZNF707,+
chr8,144873089,144897549,SCRIB,-
chr8,144898513,144911556,PUF60,-
chr8,144989314,145028088,PLEC,-
chr8,145064225,145067583,GRINA,+
chr8,145133521,145135551,EXOSC4,+
chr8,145137523,145141119,GPAA1,+
chr8,145149937,145152430,CYC1,+
chr8,145153535,145159140,SHARPIN,-
chr8,145159304,145162515,MAF1,+
chr8,145162594,145171286,WDR97,+
chr8,145192671,145195746,HGH1,+
chr8,145202918,145316843,MROH1,+
chr8,145316948,145331185,BOP1,-
chr8,145538245,145550582,DGAT1,-
chr8,145579087,145582183,FBXL6,-
chr8,145582216,145584946,SLC52A2,+
chr8,145597703,145618457,ADCK5,+
chr8,145618445,145634733,CPSF1,-
chr8,145637797,145642279,SLC39A4,-
chr8,145648983,145653946,VPS28,-
chr8,145654162,145669812,TONSL,-
chr8,145675314,145690418,CYHR1,-
chr8,145691719,145699499,KIFC2,+
chr8,145703364,145727504,PPP1R16A,+
chr8,145729464,145732555,GPT,+
chr8,145736666,145743210,RECQL4,-
chr8,145743348,145750562,LRRC14,+
chr8,145747760,145752416,LRRC24,-
chr8,145754562,145838888,ARHGAP39,-
chr8,145946293,145980970,ZNF251,-
chr8,145997608,146012730,ZNF34,-
chr8,146015149,146017831,RPL8,-
chr8,146024260,146034529,ZNF517,+
chr8,146052902,146072893,ZNF7,+
chr8,146075550,146078963,COMMD5,-
chr8,146102335,146126846,ZNF250,-
chr8,146155743,146176274,ZNF16,-
chr8,146277823,146281416,C8orf33,+
chr9,14510,29739,WASHC1,-
chr9,116230,118417,FOXD4,-
chr9,121037,179075,CBWD1,-
chr9,2804151,2844130,PUM3,-
chr9,4662293,4665274,PLPP6,+
chr9,4679552,4708399,CDC37L1,+
chr9,4792833,4861077,RCL1,+
chr9,5784571,5833081,ERMP1,-
chr9,5919007,6008003,KIAA2026,-
chr9,6011018,6015640,RANBP6,-
chr9,6413150,6507054,UHRF2,+
chr9,7796489,7799806,TMEM261,-
chr9,15422781,15461627,SNAPC3,+
chr9,15464063,15511017,PSIP1,-
chr9,18927657,19049352,SAXO1,-
chr9,19053134,19102940,HAUS6,-
chr9,19115758,19127604,PLIN2,-
chr9,19230487,19374266,DENND4C,+
chr9,19376253,19380235,RPS6,-
chr9,19408924,19452500,ACER2,+
chr9,20341662,20622542,MLLT3,-
chr9,20658307,20995954,FOCAD,+
chr9,21003619,21031674,HACD4,-
chr9,21329669,21335431,KLHL9,-
chr9,21802634,21865970,MTAP,+
chr9,21967750,21994490,CDKN2A,-
chr9,22002901,22009312,CDKN2B,-
chr9,23690101,23826063,ELAVL2,-
chr9,25676386,25678856,TUSC1,-
chr9,26840682,26892826,CAAP1,-
chr9,26903367,26947468,PLAA,-
chr9,26947036,27062931,IFT74,+
chr9,27560421,27573864,C9orf72,-
chr9,32384600,32450834,ACO1,+
chr9,32455299,32526322,DDX58,-
chr9,32540541,32552626,TOPORS,-
chr9,32553523,32573182,NDUFB6,-
chr9,32972603,33001639,APTX,-
chr9,33025200,33039905,DNAJA1,+
chr9,33041849,33076714,SMU1,-
chr9,33110638,33167356,B4GALT1,-
chr9,33252468,33264759,BAG1,-
chr9,33264876,33282067,CHMP5,+
chr9,33290414,33371161,NFX1,+
chr9,33461350,33473941,NOL6,-
chr9,33524410,33573001,ANKRD18B,+
chr9,33817181,33920401,UBE2R2,+
chr9,33921690,34048947,UBAP2,-
chr9,34086380,34126771,DCAF12,-
chr9,34179002,34252521,UBAP1,+
chr9,34252377,34329198,KIF24,-
chr9,34329503,34343711,NUDT2,+
chr9,34366663,34376894,KIAA1161,-
chr9,34379016,34397849,C9orf24,-
chr9,34398181,34458568,FAM219A,-
chr9,34613541,34620520,DCTN3,-
chr9,34634718,34637823,SIGMAR1,-
chr9,34646585,34650595,GALT,+
chr9,34652181,34661899,IL11RA,+
chr9,34989637,34998430,DNAJB5,+
chr9,35041091,35045988,C9orf131,+
chr9,35056064,35072739,VCP,-
chr9,35073834,35080013,FANCG,-
chr9,35088684,35096598,PIGO,-
chr9,35099772,35103192,STOML2,-
chr9,35104117,35115908,FAM214B,-
chr9,35489829,35561895,RUSC2,+
chr9,35658286,35661500,CCDC107,+
chr9,35659340,35665278,ARHGEF39,-
chr9,35697333,35732392,TLN1,-
chr9,35732316,35737005,CREB3,+
chr9,35736858,35749233,GBA2,-
chr9,35812956,35815042,HINT2,-
chr9,35817013,35828744,FAM221B,-
chr9,35829221,35854844,TMEM8B,+
chr9,36036909,36124452,RECK,+
chr9,36190852,36212059,CLTA,+
chr9,36214437,36277053,GNE,-
chr9,36336396,36401195,RNF38,-
chr9,36572858,36677680,MELK,+
chr9,37120468,37358146,ZCCHC7,+
chr9,37422706,37436986,GRHPR,+
chr9,37438098,37465407,ZBTB5,-
chr9,37485931,37503694,POLR1E,+
chr9,37510888,37576250,FBXO10,-
chr9,37588409,37592636,TOMM5,-
chr9,37753799,37778969,TRMT10B,+
chr9,37779710,37785089,EXOSC3,-
chr9,37800550,37867666,DCAF10,+
chr9,37887593,37904350,SLC25A51,-
chr9,37915894,38069210,SHB,-
chr9,38392660,38398662,ALDH1B1,+
chr9,38571360,38620657,ANKRD18A,-
chr9,40771411,40792116,ZNF658,-
chr9,69199479,69202204,FOXD4L6,-
chr9,69204537,69262593,CBWD6,-
chr9,70175706,70178815,FOXD4L5,-
chr9,70432003,70490211,CBWD5,-
chr9,70856860,70914951,CBWD3,+
chr9,70917782,70920000,FOXD4L3,+
chr9,71394921,71398795,FAM122A,+
chr9,71650478,71715094,FXN,+
chr9,71788970,71870124,TJP2,+
chr9,72324437,72374876,PTAR1,-
chr9,72873877,72969789,SMC5,+
chr9,72999512,73029573,KLF9,-
chr9,74477367,74526161,ABHD17B,-
chr9,74526422,74588373,C9orf85,+
chr9,74966340,74980163,ZFAND5,-
chr9,77561498,77567802,C9orf40,-
chr9,77595709,77643346,CARNMT1,-
chr9,77675492,77703240,NMRK1,-
chr9,79000432,79009444,RFK,-
chr9,79792360,80032399,VPS13A,+
chr9,80850977,80886799,CEP78,+
chr9,80911990,80945009,PSAT1,+
chr9,82186687,82341797,TLE4,+
chr9,84198597,84304450,TLE1,-
chr9,85594499,85678043,RASEF,-
chr9,86237963,86259045,IDNK,+
chr9,86274877,86323168,UBQLN1,-
chr9,86451612,86536380,KIF27,-
chr9,86553225,86571901,C9orf64,-
chr9,86582997,86595697,HNRNPK,-
