chr,start,end,gene_symbol,strand
chrX,120011343,120066151,CT47A12,-
chrX,120067693,120071012,CT47A11,-
chrX,120072554,120075873,CT47A10,-
chrX,120077414,120080733,CT47A9,-
chrX,120082275,120085594,CT47A8,-
chrX,120087135,120090454,CT47A7,-
chrX,120092018,120095337,CT47A6,-
chrX,120096879,120100198,CT47A5,-
chrX,120101739,120105058,CT47A4,-
chrX,120106599,120109918,CT47A3,-
chrX,120111459,120114778,CT47A2,-
chrX,120116319,120119638,CT47A1,-
chrX,122318095,122624766,GRIA3,+
chrX,123480131,123507010,SH2D1A,+
chrX,125683365,125686842,DCAF12L1,-
chrX,130216408,130223859,ARHGAP36,+
chrX,130407479,130423403,IGSF1,-
chrX,132159506,132162300,USP26,-
chrX,133371076,133379808,CCDC160,+
chrX,134290460,134305751,CT55,-
chrX,134866213,134874561,CT45A5,+
chrX,134928694,134936735,CT45A8,-
chrX,134945603,134953994,CT45A9,-
chrX,134962901,134975579,CT45A10,-
chrX,134975784,134995220,SAGE1,+
chrX,135383121,135499047,ADGRG4,+
chrX,135730335,135742549,CD40LG,+
chrX,135747708,135863503,ARHGEF6,-
chrX,137713733,137949717,FGF13,-
chrX,138612894,138645617,F9,+
chrX,138663929,138790381,MCF2,-
chrX,139037883,139047677,CXorf66,-
chrX,139585151,139587225,SOX3,-
chrX,140926101,140985618,MAGEC3,+
chrX,140991641,140997187,MAGEC1,+
chrX,141290127,141293076,MAGEC2,-
chrX,142113703,142122066,SPANXN4,+
chrX,142596563,142605303,SPANXN3,-
chrX,142710594,142723926,SLITRK4,-
chrX,142795134,142803762,SPANXN2,-
chrX,144329106,144337728,SPANXN1,+
chrX,144899346,144907360,SLITRK2,+
chrX,144908927,144911374,TMEM257,+
chrX,147062848,147108187,FMR1NB,+
chrX,147582138,148082193,AFF2,+
chrX,148769902,148798928,MAGEA11,+
chrX,149613719,149682448,MAMLD1,+
chrX,150732006,150845211,PASD1,+
chrX,150863729,150870063,PRRG3,+
chrX,150884507,150891666,FATE1,+
chrX,150903217,150914036,CNGA2,+
chrX,151081360,151093642,MAGEA4,+
chrX,151121595,151143151,GABRE,-
chrX,151282520,151307050,MAGEA10-MAGEA5,-
chrX,151282520,151286411,MAGEA5,-
chrX,151301781,151307050,MAGEA10,-
chrX,151335633,151619831,GABRA3,-
chrX,151806636,151821825,GABRQ,+
chrX,151918386,151922408,MAGEA2,-
chrX,151934651,151938238,MAGEA6,-
chrX,152157367,152162671,PNMA5,-
chrX,152224765,152228827,PNMA3,+
chrX,152481521,152486116,MAGEA1,-
chrX,152683780,152687086,ZFP92,+
chrX,152935187,152939816,PNCK,-
chrX,153126968,153151628,L1CAM,-
chrX,153409697,153424507,OPN1LW,+
chrX,153448084,153462352,OPN1MW,+
chrX,153903525,153979358,GAB3,-
chrX,154051622,154062937,SMIM9,-
chrX,154064062,154114577,F8,-
chrX,154505495,154563990,CLIC2,-
chrX,154997396,155012121,SPRY3,+
chrY,535078,570146,SHOX,+
chrY,1264868,1281616,CRLF2,-
chrY,1531464,1606037,P2RY8,-
chrY,2709622,2734997,RPS4Y1,+
chrY,2803111,2850547,ZFY,+
chrY,4924130,5610269,PCDH11Y,+
chrY,6114263,6117053,TSPY2,+
chrY,6733958,6742068,AMELY,-
chrY,6778726,6959724,TBL1Y,+
chrY,9175118,9177887,TSPY4,+
chrY,9195451,9198202,TSPY8,+
chrY,9236029,9238826,TSPY3,+
chrY,9304563,9307358,TSPY1,+
chrY,9365488,9368285,TSPY10,+
chrY,14813159,14972768,USP9Y,+
chrY,15015909,15032390,DDX3Y,+
chrY,15360258,15592550,UTY,-
chrY,15815446,15817904,TMSB4Y,+
chrY,16634487,16955848,NLGN4Y,+
chrY,20708576,20750849,HSFY1,+
chrY,20893325,20935601,HSFY2,-
chrY,21867300,21906825,KDM5D,-
chrY,22737596,22755040,EIF1AY,+
chrY,22917953,22942918,RPS4Y2,+
chrY,23544846,23548246,PRORY,-
chrY,23673223,23687440,RBMY1B,+
chrY,23696764,23711212,RBMY1A1,+
chrY,24026222,24040673,RBMY1D,-
chrY,24049764,24064174,RBMY1E,-
chrY,24217902,24242154,PRY2,-
chrY,24314688,24329089,RBMY1F,-
chrY,24549556,24563796,RBMY1J,+
chrY,24636543,24660784,PRY,+
chrY,25130409,25151612,BPY2,+
chrY,25275501,25345239,DAZ1,-
chrY,25365603,25437503,DAZ2,+
chrY,26191375,26194161,CDY1B,-
chrY,26764150,26785354,BPY2B,+
chrY,26909215,26959639,DAZ3,-
chrY,26979966,27053187,DAZ4,+
chrY,27177047,27198251,BPY2C,-
chrY,27768263,27771049,CDY1,+
